frame;ID;left_xmin;left_ymin;left_xmax;left_ymax;f;C_x;C_y;x_il;v_il;x_ir;v_ir;disparitas;X_val;Y_val;Z_val;distance_cm;;X_actual;Y_actual;Z_actual
112;0;677;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;338;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
112;1;924;259;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
112;2;845;238;904;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;263;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
112;3;1315;268;1382;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
112;4;1252;283;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1108;311;180;0.21663434976536186;0.21659041554530817;0.6843756075801869;72.26;;;;
112;5;1500;242;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;267;1373;267;152;0.4437067862995928;0.22366017301072805;0.8293983284700567;94.59;;;;
112;6;1019;185;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;209;926;208;117;0.0819198479514573;0.23903290050851722;11.072.622.017.757.100;111.8;;;;
112;7;1234;212;1283;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
112;8;486;357;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;400;304;393;239;-0.2110246423395746;0.20009458794073143;0.4940834764327528;53.73;;;;
112;9;1085;199;1134;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;983;223;126;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;103.76;;;;
112;10;1379;203;1423;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1275;227;126;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;110.89;;;;
112;11;1265;187;1315;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;210;1171;209;119;0.3296996723082609;0.23588912775846593;10.881.483.873.615.800;114.39;;;;
112;12;866;191;918;235;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;213;764;213;128;-0.0667286744686102;0.22173966198859574;10.102.312.465.690.600;101.7;;;;
112;13;1223;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1104;264;149;0.233508839843635;0.22746570103268274;0.8465004391891148;88.48;;;;
112;14;1438;224;1490;267;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1325;245;139;0.432525547385192;0.228124429747411;0.9164674473776774;101.93;;;;
112;15;1456;298;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1488;326;1300;324;188;0.33511695558274823;0.21345638340173265;0.6517414613585605;73.66;;;;
112;16;506;280;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;343;316;197;-0.2578426730433259;0.19842757178637765;0.6250131464604272;67.56;;;;
112;17;1136;258;1194;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;281;1001;281;164;0.14774014068483743;0.21616915920904714;0.7635870290441215;78.21;;;;
112;18;896;317;979;376;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;732;346;205;-0.01531470378697078;0.2058972534377776;0.5918390463454624;59.41;;;;
112;19;569;268;633;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
112;20;709;204;764;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
113;0;677;311;746;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;337;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
113;1;925;259;996;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;795;284;165;-0.002294646889533231;0.21611912604730665;0.7582317196350119;76.26;;;;
113;2;845;237;904;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;718;263;156;-0.06860238945027783;0.21459334665914098;0.810055406962154;81.67;;;;
113;3;1252;284;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1109;311;179;0.21784459752941412;0.21780041786679033;0.6881989349968358;72.7;;;;
113;4;1315;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;296;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
113;5;1500;243;1552;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;267;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
113;6;1019;185;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;209;926;208;117;0.0819198479514573;0.23903290050851722;11.072.622.017.757.100;111.8;;;;
113;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
113;8;1085;200;1134;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;983;223;126;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;103.76;;;;
113;9;488;357;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;400;306;393;238;-0.21140693485587972;0.20093532150350762;0.49615945742616774;53.97;;;;
113;10;865;191;918;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
113;11;1223;244;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1104;263;149;0.233508839843635;0.22746570103268274;0.8465004391891148;88.48;;;;
113;12;1380;205;1424;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1402;228;1275;227;127;0.4147923750557977;0.23576401095239574;10.110.969.046.054.900;110.0;;;;
113;13;1264;187;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;209;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
113;14;506;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;341;316;198;-0.257146695015122;0.1974254123329111;0.6218565144075967;67.22;;;;
113;15;1456;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1488;326;1300;324;188;0.33511695558274823;0.21345638340173265;0.6517414613585605;73.66;;;;
113;16;896;317;979;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
113;17;1137;258;1194;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;281;1001;280;164;0.14774014068483743;0.21616915920904714;0.7635870290441215;78.21;;;;
113;18;1439;227;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;246;1326;245;139;0.433389137482019;0.22887232070971986;0.9160356523292639;101.95;;;;
113;19;570;267;633;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;294;420;293;181;-0.24018025501955134;0.20333249215014293;0.6875581166339928;72.92;;;;
113;20;709;204;765;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;737;227;603;227;134;-0.2025919325979145;0.22267218318800988;0.9587263163927445;98.48;;;;
114;0;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
114;1;677;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;337;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
114;2;845;238;904;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;263;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
114;3;1252;283;1325;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1108;311;180;0.21663434976536186;0.21659041554530817;0.6843756075801869;72.26;;;;
114;4;1315;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
114;5;1500;243;1551;294;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;268;1374;268;151;0.4466452418380007;0.22582982212842118;0.8344935524219811;95.23;;;;
114;6;1019;185;1068;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;208;925;208;118;0.08122561195186868;0.236126207760471;10.983.872.637.244.700;110.85;;;;
114;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
114;8;1085;199;1134;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;223;983;223;126;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;103.79;;;;
114;9;1380;204;1423;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1275;227;126;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;110.89;;;;
114;10;1224;243;1283;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1104;263;149;0.233508839843635;0.22746570103268274;0.8465004391891148;88.48;;;;
114;11;487;357;599;442;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;399;304;393;239;-0.2110246423395746;0.19965962206725474;0.4943346040968929;53.74;;;;
114;12;1265;187;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1171;209;119;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;114.42;;;;
114;13;865;191;918;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
114;14;1456;299;1522;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;325;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
114;15;506;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;342;316;197;-0.2584520081877876;0.19842757178637765;0.6250131464604272;67.59;;;;
114;16;1137;258;1193;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;281;1001;281;164;0.14774014068483743;0.21616915920904714;0.7635870290441215;78.21;;;;
114;17;1438;226;1492;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;246;1326;245;139;0.433389137482019;0.22887232070971986;0.9160356523292639;101.95;;;;
114;18;895;316;979;376;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;732;345;205;-0.01531470378697078;0.2058972534377776;0.5918390463454624;59.41;;;;
114;19;708;205;765;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
114;20;570;269;632;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
115;0;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;794;284;165;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;76.26;;;;
115;1;677;310;746;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;507;338;204;-0.14837418420614434;0.20333940710008763;0.5967997111908145;61.61;;;;
115;2;845;238;904;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;263;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
115;3;1501;243;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;268;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
115;4;1251;284;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1109;311;178;0.21839406704666392;0.21902401571997454;0.6920652211485037;73.12;;;;
115;5;1316;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
115;6;1019;185;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;209;926;208;117;0.0819198479514573;0.23903290050851722;11.072.622.017.757.100;111.8;;;;
115;7;1233;212;1284;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;232;1132;230;126;0.2808969226507651;0.24093537115871416;10.172.161.018.887.300;106.38;;;;
115;8;487;356;601;442;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;399;306;393;238;-0.21140693485587972;0.20049852804232723;0.49641164024856055;53.97;;;;
115;9;1084;199;1135;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;223;984;223;125;0.14005758206889368;0.2353779613771967;10.296.752.355.483.600;104.65;;;;
115;10;866;191;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
115;11;1379;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;228;1275;228;126;0.41713168737005835;0.23763515389646234;10.191.214.832.134.700;110.86;;;;
115;12;1223;243;1284;290;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1104;264;149;0.233508839843635;0.22746570103268274;0.8465004391891148;88.48;;;;
115;13;1457;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;325;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
115;14;1264;186;1314;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;209;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
115;15;505;281;574;353;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;317;341;316;198;-0.257146695015122;0.19795044689736024;0.6215533855604781;67.2;;;;
115;16;1136;257;1193;303;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;281;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
115;17;895;317;978;376;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;936;346;731;346;205;-0.015900259998965695;0.2058972534377776;0.5918390463454624;59.41;;;;
115;18;570;267;633;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;293;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
115;19;1439;226;1492;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;246;1326;245;139;0.433389137482019;0.22887232070971986;0.9160356523292639;101.95;;;;
115;20;710;205;763;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
116;0;678;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;338;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
116;1;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
116;2;845;239;903;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;717;263;157;-0.06816543155569008;0.21388865555787853;0.8045135284991499;81.09;;;;
116;3;1251;283;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1109;311;178;0.21839406704666392;0.21902401571997454;0.6920652211485037;73.12;;;;
116;4;1316;268;1382;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1349;294;1177;295;172;0.26928234528349737;0.21397198301846435;0.7235349948299575;77.58;;;;
116;5;1500;243;1552;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;268;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
116;6;1018;184;1068;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;208;926;208;117;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;111.83;;;;
116;7;1233;211;1283;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
116;8;1085;199;1135;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;223;983;223;127;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;102.96;;;;
116;9;1379;204;1423;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1275;227;126;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;110.89;;;;
116;10;866;191;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
116;11;1224;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;264;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
116;12;487;357;598;441;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;542;399;305;394;237;-0.2133119347789759;0.2013445133927168;0.49850620413146585;54.27;;;;
116;13;1264;187;1315;231;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;209;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
116;14;1457;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;325;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
116;15;895;317;979;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
116;16;1136;257;1193;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;280;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
116;17;506;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;343;316;196;-0.2597706408826233;0.19943995735671632;0.6282019890444089;67.96;;;;
116;18;1438;225;1491;267;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;246;1326;245;138;0.4356597904821861;0.23053081578732654;0.9226735918388962;102.68;;;;
116;19;570;268;632;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
116;20;709;205;764;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
117;0;678;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;338;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
117;1;925;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;795;284;165;-0.002294646889533231;0.21611912604730665;0.7582317196350119;76.26;;;;
117;2;1501;242;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;267;1374;268;152;0.44449651671708595;0.22366017301072805;0.8293983284700567;94.63;;;;
117;3;1252;282;1324;349;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1108;311;180;0.21663434976536186;0.21659041554530817;0.6843756075801869;72.26;;;;
117;4;1315;267;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
117;5;845;238;904;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;718;262;156;-0.06860238945027783;0.21525973668324952;0.8096706665023495;81.65;;;;
117;6;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
117;7;1020;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;209;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
117;8;1380;203;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1402;227;1276;227;126;0.41808437803243104;0.23681009958089932;1.019.597.828.544.660;110.93;;;;
117;9;487;356;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;399;306;392;237;-0.21280544100910687;0.2013445133927168;0.49850620413146585;54.25;;;;
117;10;1085;199;1135;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;223;983;223;127;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;102.96;;;;
117;11;1264;186;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1170;208;119;0.32869094101868984;0.23501554083610515;1.088.652.753.006.370;114.39;;;;
117;12;1225;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;263;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
117;13;866;190;918;235;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;212;765;213;127;-0.0672540971022213;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
117;14;896;317;978;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
117;15;1457;297;1520;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1488;325;1300;325;188;0.33511695558274823;0.21290342146683405;0.6520607140805258;73.68;;;;
117;16;506;281;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;343;316;197;-0.2578426730433259;0.19842757178637765;0.6250131464604272;67.56;;;;
117;17;1438;223;1491;267;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1326;245;138;0.4356597904821861;0.22977750532529073;0.9231085158369359;102.7;;;;
117;18;1136;257;1192;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;280;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
117;19;569;267;634;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
117;20;709;205;765;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;737;228;603;227;134;-0.2025919325979145;0.22344798052950937;0.9582784095887932;98.45;;;;
118;0;924;258;996;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;794;284;166;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;75.77;;;;
118;1;678;310;744;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;338;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
118;2;845;238;903;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;263;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
118;3;1250;282;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1109;311;178;0.21839406704666392;0.21902401571997454;0.6920652211485037;73.12;;;;
118;4;1315;269;1381;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;295;1176;295;172;0.2685844439843174;0.21457638327288836;0.7231860441803675;77.54;;;;
118;5;1020;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;208;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
118;6;1500;242;1552;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;267;1374;267;152;0.44449651671708595;0.22366017301072805;0.8293983284700567;94.63;;;;
118;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;231;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
118;8;1085;200;1134;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;983;223;126;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;103.76;;;;
118;9;488;357;600;442;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;399;305;393;239;-0.21052238701129444;0.19965962206725474;0.4943346040968929;53.72;;;;
118;10;1379;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;228;1275;226;126;0.41713168737005835;0.23763515389646234;10.191.214.832.134.700;110.86;;;;
118;11;866;191;917;235;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;213;763;213;128;-0.0676664793393833;0.22173966198859574;10.102.312.465.690.600;101.7;;;;
118;12;1223;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1103;263;150;0.23195211424467743;0.22594926302579818;0.840857102927854;87.86;;;;
118;13;896;317;978;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;732;345;205;-0.01531470378697078;0.2058972534377776;0.5918390463454624;59.41;;;;
118;14;1264;187;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;208;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
118;15;1457;298;1520;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1488;326;1300;325;188;0.33511695558274823;0.21345638340173265;0.6517414613585605;73.66;;;;
118;16;1438;225;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1326;245;138;0.4356597904821861;0.22977750532529073;0.9231085158369359;102.7;;;;
118;17;506;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;341;316;198;-0.257146695015122;0.1974254123329111;0.6218565144075967;67.22;;;;
