frame;ID;X_pc;Y_pc;Z_pc;Z_slant_pc;cm_pc;X_ts;Y_ts;Z_ts;Z_slant_ts;cm_ts;X_actual;Y_actual;Z_actual;jarak actual;
133;13;-0.21245152;0.20569095;0.48791766;0.58128846;54.58;-0.21280544100910687;0.2013445133927168;0.49850620413146585;0.5782163992433915;54.25;;;;;
133;14;-0.017382184;0.21178944;0.58159906;0.65486014;62.36;-0.01531470378697078;0.2058972534377776;0.5918390463454624;0.6268186946034789;59.41;;;;;
133;15;-0.26035935;0.20686963;0.61468136;0.72851366;70.05;-0.25654043732088483;0.1974254123329111;0.6218565144075967;0.7010672677616437;67.19;;;;;
133;16;0.34246314;0.22360554;0.64531404;0.80995244;78.49;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
133;17;0.79198027;0.39182043;16.736.372;15.999.874;158.74;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
133;18;-0.20388672;0.23019955;0.9557503;10.660.102;104.71;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
133;19;0.16167022;0.2297509;0.7717795;0.886546;86.37;0.14774014068483743;0.21553527601538292;0.7639530016766183;0.8074074517536471;78.22;;;;;
133;20;-0.24386264;0.20594305;0.69503593;0.7709906;74.46;-0.24151458976965995;0.2044621171065326;0.6913778839486261;0.7603534920131376;73.36;;;;;
134;0;-0.149329;0.20959747;0.5884857;0.6587017;62.76;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
134;1;-0.0030094343;0.22165276;0.7562532;0.7908221;76.51;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
134;2;-0.07409963;0.22033465;0.8098427;0.8558452;83.21;-0.06816543155569008;0.21388865555787853;0.8045135284991499;0.8352466106328614;81.09;;;;;
134;3;0.44362834;0.23181976;0.8180655;0.9630846;94.21;0.44449651671708595;0.22366017301072805;0.8293983284700567;0.9672138406959112;94.63;;;;;
134;4;0.28035343;0.22597182;0.73153317;0.89224714;86.95;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
134;5;0.21372338;0.2227116;0.6758791;0.75645274;72.95;0.21839406704666392;0.21902401571997454;0.6920652211485037;0.7580380981894074;73.12;;;;;
134;6;0.30663574;0.25425622;10.575.111;11.328.245;111.5;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
134;7;0.09030527;0.25419122;10.897.199;11.308.264;111.3;0.0819198479514573;0.23903290050851722;11.072.622.017.757.100;11.357.275.960.788.700;111.8;;;;;
134;8;-0.21586528;0.21051604;0.48965973;0.5980382;56.36;-0.21280544100910687;0.2013445133927168;0.49850620413146585;0.5782163992433915;54.25;;;;;
134;9;0.13832158;0.24232356;0.9938923;10.363.836;101.69;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;10.567.472.334.625.300;103.76;;;;;
134;10;0.7687155;0.41849416;19.065.359;19.470.756;193.68;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;11.267.908.412.144.200;110.89;;;;;
134;11;-0.07477116;0.25365123;10.940.259;11.260.096;110.81;-0.0672540971022213;0.2234856435790571;10.181.858.233.137.000;10.445.914.594.998.300;102.53;;;;;
134;12;-0.017389197;0.20858946;0.58106226;0.6263903;59.36;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
134;13;0.23739152;0.23596735;0.8604034;0.9520491;93.08;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
134;14;0.33342534;0.25384593;11.007.527;12.382.832;122.2;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;11.615.072.083.215.900;114.42;;;;;
134;15;0.34325323;0.22364128;0.64570165;0.8139951;78.9;0.3339789771059028;0.21177694833737995;0.648610657392269;0.7596625684332681;73.29;;;;;
134;16;0.16279042;0.23114437;0.7776716;0.9118085;88.96;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
134;17;0.7941987;0.39359778;16.672.666;15.373.362;152.43;0.433389137482019;0.22887232070971986;0.9160356523292639;10.389.080.806.369.500;101.95;;;;;
134;18;-0.25867438;0.20546341;0.6136236;0.7084512;67.96;-0.25525128939464925;0.19643332483375078;0.6187316073000209;0.6975443166673642;66.83;;;;;
134;19;-0.20206241;0.2315932;0.9563106;10.946.827;107.63;-0.2025919325979145;0.22267218318800988;0.9587263163927445;1.004.879.366.920.960;98.48;;;;;
134;20;-0.24232547;0.20726061;0.69293445;0.7659927;73.94;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
135;0;-0.0015632908;0.22242269;0.7542121;0.85165477;82.78;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
135;1;-0.14878044;0.208476;0.5889783;0.65911424;62.8;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
135;2;0.44410756;0.23207255;0.81931996;0.97194844;95.11;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
135;3;0.21429864;0.22280152;0.67647;0.7803686;75.43;0.21663434976536186;0.21659041554530817;0.6843756075801869;0.7498078566240156;72.26;;;;;
135;4;0.28088894;0.22597861;0.7336686;0.8898616;86.71;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
135;5;-0.07339514;0.22442353;0.8092781;0.8714968;84.82;-0.06816543155569008;0.21388865555787853;0.8045135284991499;0.8352466106328614;81.09;;;;;
135;6;0.30104482;0.2506708;10.393.105;11.169.437;109.89;0.2808969226507651;0.24093537115871416;10.172.161.018.887.300;10.824.423.920.799.500;106.38;;;;;
135;7;0.09173055;0.24826862;10.759.674;11.250.542;110.71;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
135;8;0.13839856;0.24424785;10.003.527;12.076.272;119.1;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;10.488.265.463.931.400;102.96;;;;;
135;9;0.74928313;0.40985608;18.805.155;18.303.741;181.94;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;11.267.908.412.144.200;110.89;;;;;
135;10;-0.07862486;0.25492892;10.979.617;1.129.958;111.21;-0.06819928626331546;0.2234856435790571;10.181.858.233.137.000;1.044.652.739.588.500;102.53;;;;;
135;11;-0.21575296;0.21092263;0.4886242;0.5963622;56.18;-0.2110246423395746;0.20009458794073143;0.4940834764327528;0.573312938526239;53.73;;;;;
135;12;0.2335707;0.2353285;0.867197;0.9518806;93.06;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
135;13;0.3346816;0.2521426;10.925.117;14.192.854;140.51;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
135;14;0.3422882;0.22348322;0.64577186;0.80693007;78.18;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
135;15;0.45249325;0.24609086;0.9408629;12.979.548;128.25;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
135;16;-0.25857937;0.20560825;0.61258763;0.7099931;68.12;-0.257146695015122;0.1974254123329111;0.6218565144075967;0.7012893416437938;67.22;;;;;
135;17;0.16127224;0.23015484;0.773952;0.88950837;86.67;0.14700819541984378;0.21553527601538292;0.7639530016766183;0.8072738404645238;78.21;;;;;
135;18;-0.018521558;0.21148638;0.58066607;0.6401557;60.81;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
135;19;-0.24478412;0.20693392;0.7042257;0.780675;75.46;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
135;20;-0.209357;0.23172069;0.95649433;11.312.847;111.35;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
136;0;-0.0008602982;0.22758469;0.7763614;0.85661805;83.29;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
136;1;-0.14973761;0.20854339;0.5883467;0.658088;62.7;-0.14765040769782167;0.20184040099832654;0.594181271193442;0.6446639228354204;61.29;;;;;
136;2;0.21167412;0.22204864;0.67626953;0.74712;71.99;0.21784459752941412;0.21780041786679033;0.6881989349968358;0.7539967273314122;72.7;;;;;
136;3;0.44466582;0.23191601;0.81813025;0.9609637;93.99;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
136;4;-0.07076099;0.21653149;0.81245065;0.85186356;82.81;-0.06740085178843558;0.21388865555787853;0.8045135284991499;0.8351845600442551;81.09;;;;;
136;5;0.27961215;0.22514415;0.73266745;0.86867386;84.53;0.2701551132473836;0.21583121592360702;0.7274152023334691;0.8054190062114323;78.02;;;;;
136;6;0.31495264;0.26020414;10.719.584;11.525.695;113.51;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
136;7;0.08738222;0.2507022;10.976.369;11.206.475;110.27;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
136;8;-0.21288818;0.20557627;0.48798257;0.58254546;54.71;-0.21052238701129444;0.19965962206725474;0.4943346040968929;0.5731931096276403;53.72;;;;;
136;9;0.137622;0.24292389;0.995723;10.334.998;101.4;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;10.485.510.855.904.600;102.93;;;;;
136;10;-0.020274866;0.21029133;0.5817425;0.6341423;60.18;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
136;11;0.34145156;0.22312333;0.64517766;0.7945894;76.9;0.3339789771059028;0.21287702075813056;0.6479755302840206;0.7594279893198699;73.26;;;;;
136;12;0.23603061;0.23491669;0.8469662;0.9387478;91.72;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
136;13;-0.07518438;0.2520214;10.909.514;11.050.524;108.68;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
136;14;0.7635827;0.415029;18.891.945;19.449.874;193.47;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;11.267.908.412.144.200;110.89;;;;;
136;15;0.33363932;0.25328112;10.964.718;13.065.141;129.11;0.3343095895831119;0.23903290050851722;11.072.622.017.757.100;11.810.712.140.654.100;116.4;;;;;
136;16;-0.26327497;0.20521805;0.62035036;0.7307985;70.29;-0.2597706408826233;0.19943995735671632;0.6282019890444089;0.7084453553340366;67.96;;;;;
136;17;0.79757017;0.3935758;16.796.104;16.204.834;160.81;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
136;18;0.16103756;0.23024513;0.7731501;0.8919008;86.92;0.14774014068483743;0.21616915920904714;0.7635870290441215;0.8072307015266142;78.21;;;;;
136;19;-0.24551444;0.20438959;0.69858474;0.7725961;74.63;-0.24218147323332082;0.2044621171065326;0.6913778839486261;0.7605655801588888;73.38;;;;;
136;20;-0.20573786;0.23076643;0.955815;10.443.028;102.5;-0.20501772925999626;0.22512804053349061;0.9654835104127693;10.123.602.682.959.900;99.24;;;;;
137;0;-0.14820187;0.20893648;0.5888215;0.6599129;62.89;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
137;1;-0.0022958317;0.22234866;0.75693023;0.81980896;79.5;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
137;2;-0.07098022;0.22406232;0.80712885;0.9127569;89.06;-0.06816543155569008;0.21322651005621654;0.8048958183827772;0.8354455991266025;81.12;;;;;
137;3;0.21430695;0.22236171;0.67588174;0.7579382;73.11;0.21663434976536186;0.21659041554530817;0.6843756075801869;0.7498078566240156;72.26;;;;;
137;4;0.09134939;0.25027406;10.822.605;11.182.021;110.02;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
137;5;0.27965683;0.22552773;0.7334056;0.87420064;85.1;0.2685844439843174;0.21397198301846435;0.7235349948299575;0.8008898187708504;77.55;;;;;
137;6;0.4457318;0.23277622;0.8187887;0.9760105;95.53;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
137;7;0.2984985;0.2520993;10.364.306;1.119.084;110.11;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
137;8;0.1369274;0.24419391;10.025.753;10.436.519;102.43;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;10.488.265.463.931.400;102.96;;;;;
137;9;0.77312297;0.41924626;19.087.198;1.940.913;193.06;0.41808437803243104;0.23681009958089932;1.019.597.828.544.660;11.271.438.694.289.500;110.93;;;;;
137;10;-0.07461125;0.25278068;10.912.107;1.122.859;110.49;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;10.367.142.649.125.500;101.72;;;;;
137;11;-0.21452118;0.20782213;0.488082;0.5887952;55.38;-0.21370715897948447;0.20219766811048256;0.5006185185557518;0.580666468731711;54.51;;;;;
137;12;0.33324206;0.25375572;1.095.583;12.029.543;118.62;0.3269521750390254;0.23305707799580427;10.795.806.467.313.100;1.151.827.981.585.570;113.43;;;;;
137;13;0.23663262;0.23479617;0.84610915;0.9436921;92.23;0.23121096794808327;0.22445291029052802;0.8352885128422392;0.895290187773538;87.27;;;;;
137;14;0.34283924;0.22374603;0.6454632;0.8118305;78.68;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
137;15;0.44983;0.24308863;0.9325269;13.297.821;131.47;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
137;16;-0.2635085;0.20445439;0.615644;0.7241884;69.6;-0.257146695015122;0.1974254123329111;0.6218565144075967;0.7012893416437938;67.22;;;;;
137;17;0.16787302;0.256298;0.9588486;0.9303126;90.86;0.14774014068483743;0.21553527601538292;0.7639530016766183;0.8074074517536471;78.22;;;;;
137;18;-0.019692242;0.21118288;0.5810681;0.6324008;59.99;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
137;19;-0.24535093;0.2049287;0.69912827;0.77241933;74.61;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
137;20;-0.19909398;0.22920926;0.9532431;0.99520046;97.49;-0.2025919325979145;0.22344798052950937;0.9582784095887932;10.046.243.086.052.100;98.45;;;;;
138;0;-0.1468077;0.20758063;0.5876189;0.6553117;62.4;-0.14837418420614434;0.2028298147287105;0.5970939244836061;0.6478240401042217;61.62;;;;;
138;1;-0.0022922968;0.22215262;0.75503886;0.8186897;79.39;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
138;2;0.28023237;0.22563487;0.7350826;0.8701192;84.68;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
138;3;0.21404387;0.22249229;0.6771496;0.7661195;73.96;0.21784459752941412;0.21721965337650578;0.6885342395316374;0.754135296543778;72.71;;;;;
138;4;0.44739476;0.23278047;0.8180514;0.98202306;96.14;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
138;5;-0.071780436;0.22231923;0.80884284;0.85823685;83.46;-0.06860238945027783;0.21459334665914098;0.810055406962154;0.8408010196338244;81.67;;;;;
138;6;0.089350395;0.249275;10.833.623;11.164.688;109.84;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
138;7;0.29882446;0.25276467;10.439.496;11.273.017;110.94;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;10.744.271.328.607.400;105.56;;;;;
138;8;-0.21439397;0.2059344;0.48997298;0.58667004;55.15;-0.2096452103987474;0.1992608604909784;0.4920247952809497;0.5707402245663089;53.46;;;;;
138;9;0.13472739;0.24270636;0.9981604;10.425.608;102.32;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;10.567.472.334.625.300;103.76;;;;;
138;10;-0.07507855;0.25254333;10.918.388;11.229.234;110.5;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
138;11;-0.25604013;0.2054522;0.61454445;0.71296114;68.43;-0.25654043732088483;0.1974254123329111;0.6218565144075967;0.7010672677616437;67.19;;;;;
138;12;0.7623595;0.41322446;18.935.492;18.890.715;187.85;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;11.267.908.412.144.200;110.89;;;;;
138;13;0.33410603;0.2545093;11.084.595;11.981.212;118.13;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;11.615.072.083.215.900;114.42;;;;;
138;14;0.23703788;0.23297645;0.8412798;0.91884017;89.68;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
138;15;0.34149757;0.2229912;0.64517224;0.8039734;77.87;0.33690902486393937;0.21459786138783815;0.6552267098150233;0.7673864570097814;74.09;;;;;
138;16;0.16079673;0.22927183;0.7721227;0.8786105;85.55;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
138;17;0.44518715;0.2433012;0.93402904;12.465.334;123.04;0.4356597904821861;0.23053081578732654;0.9226735918388962;10.460.738.344.626.700;102.68;;;;;
138;18;-0.02025659;0.20915617;0.5809494;0.64902467;61.74;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
138;19;-0.24342814;0.20937254;0.6954162;0.77669543;75.05;-0.24018025501955134;0.20333249215014293;0.6875581166339928;0.7561526439909656;72.92;;;;;
138;20;-0.20100981;0.23152287;0.95350224;10.169.184;99.71;-0.2025919325979145;0.22344798052950937;0.9582784095887932;10.046.243.086.052.100;98.45;;;;;
139;0;-0.14745617;0.20819134;0.5879322;0.65510404;62.38;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
139;1;-0.00083837035;0.22270484;0.75430936;0.86055887;83.7;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
139;2;-0.07099198;0.22420736;0.8077228;0.8696405;84.63;-0.06860238945027783;0.21459334665914098;0.810055406962154;0.8408010196338244;81.67;;;;;
139;3;0.21502794;0.22318012;0.6766414;0.77686274;75.07;0.217173988459811;0.21780041786679033;0.6881989349968358;0.7538032484788518;72.68;;;;;
139;4;0.28116935;0.22627564;0.7333397;0.8864603;86.36;0.27103814906966844;0.21710081131139294;0.7316941152883718;0.8099201929022452;78.48;;;;;
139;5;0.44350526;0.23145868;0.81826633;0.9676823;94.68;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
139;6;0.3015544;0.25405794;1.040.763;11.332.792;111.55;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
139;7;0.09244451;0.24911492;10.804.839;11.150.392;109.7;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
139;8;-0.21166253;0.20862626;0.48921776;0.58831036;55.33;-0.21052238701129444;0.19965962206725474;0.4943346040968929;0.5731931096276403;53.72;;;;;
139;9;0.13438591;0.2443143;10.003.504;10.424.584;102.31;0.14005758206889368;0.23620961612728414;10.291.950.794.545.200;10.652.012.113.302.300;104.63;;;;;
139;10;0.76576424;0.41616586;18.953.047;19.409.678;193.06;0.41713168737005835;0.23763515389646234;10.191.214.832.134.700;11.265.335.807.346.400;110.86;;;;;
139;11;-0.0813659;0.25284487;11.016.768;11.331.544;111.54;-0.06874055044000844;0.22443428484745487;102.674.300.851.246;10.532.317.964.337.200;103.41;;;;;
139;12;0.23052484;0.23487693;0.832106;0.9427828;92.13;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
139;13;0.33199328;0.25331855;109.781;11.939.428;117.71;0.3343095895831119;0.23903290050851722;11.072.622.017.757.100;11.810.712.140.654.100;116.4;;;;;
139;14;0.79958797;0.40169728;17.025.338;16.862.891;167.44;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
139;15;0.34555963;0.22442067;0.6453785;0.8125602;78.76;0.3339789771059028;0.21177694833737995;0.648610657392269;0.7596625684332681;73.29;;;;;
139;16;0.16286594;0.22965847;0.7746502;0.89578944;87.32;0.14774014068483743;0.21553527601538292;0.7639530016766183;0.8074074517536471;78.22;;;;;
139;17;-0.26115757;0.20733315;0.61418676;0.71734023;68.89;-0.2584520081877876;0.1989552715009002;0.6247084788881964;0.704727836961973;67.58;;;;;
139;18;-0.020245906;0.209425;0.5799278;0.62654555;59.38;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
139;19;-0.24270952;0.20979214;0.69550145;0.77529794;74.91;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
139;20;-0.2021371;0.23173799;0.95763314;10.328.648;101.33;-0.2025919325979145;0.22344798052950937;0.9582784095887932;10.046.243.086.052.100;98.45;;;;;
140;0;-0.14860342;0.2088938;0.5879975;0.6573021;62.61;-0.14837418420614434;0.20333940710008763;0.5967997111908145;0.6477126741820741;61.61;;;;;
140;1;-0.0022884854;0.22091782;0.75608367;0.81037796;78.53;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
140;2;-0.07323806;0.22661512;0.808368;0.9012012;87.87;-0.06860238945027783;0.21459334665914098;0.810055406962154;0.8408010196338244;81.67;;;;;
140;3;0.28031182;0.22581318;0.7335243;0.8647016;84.13;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
140;4;0.21235308;0.22261992;0.67708635;0.75773525;73.09;0.21771969051037762;0.21902401571997454;0.6920652211485037;0.7578440825271155;73.1;;;;;
140;5;0.44382572;0.23123723;0.8164736;0.95946556;93.84;0.4466452418380007;0.22514136620947459;0.8348910326321102;0.9732541513935125;95.25;;;;;
140;6;0.08773352;0.2514727;10.849.311;1.120.245;110.22;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
140;7;-0.20970598;0.20347345;0.4876349;0.5724634;53.64;-0.2110246423395746;0.19965962206725474;0.4943346040968929;0.5733777682873799;53.74;;;;;
140;8;0.2872976;0.24615937;10.077.702;10.985.556;108.02;0.2786851358582394;0.23821968442706343;10.096.791.208.638.500;10.741.815.256.767.600;105.54;;;;;
140;9;0.13585207;0.24354646;0.9988459;1.042.081;102.27;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;10.488.265.463.931.400;102.96;;;;;
140;10;-0.26042837;0.20442018;0.615886;0.71983457;69.15;-0.25525128939464925;0.19695572103355447;0.6184300017134406;0.6974241491407969;66.81;;;;;
140;11;-0.017962102;0.21169588;0.58165383;0.6698155;63.93;-0.015823074270815373;0.20489775220749715;0.5889660412661155;0.6237903945266746;59.09;;;;;
140;12;0.3344059;0.25145775;10.944.897;13.821.548;136.76;0.3269521750390254;0.23305707799580427;10.795.806.467.313.100;1.151.827.981.585.570;113.43;;;;;
140;13;-0.074658416;0.2514109;10.808.829;1.112.227;109.41;-0.0667286744686102;0.22173966198859574;10.102.312.465.690.600;10.364.305.887.224.800;101.7;;;;;
140;14;0.77483964;0.42047685;19.227.028;19.472.266;193.69;0.41713168737005835;0.23763515389646234;10.191.214.832.134.700;11.265.335.807.346.400;110.86;;;;;
140;15;0.23333868;0.2331629;0.8394093;0.9163367;89.42;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
140;16;0.34090048;0.22319362;0.64481235;0.8019923;77.67;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
140;17;0.44374815;0.24324012;0.93598306;1.200.313;118.35;0.432525547385192;0.228124429747411;0.9164674473776774;10.387.645.001.112.600;101.93;;;;;
140;18;0.16239887;0.23037396;0.7734603;0.8954904;87.29;0.14774014068483743;0.21616915920904714;0.7635870290441215;0.8072307015266142;78.21;;;;;
140;19;-0.20566007;0.23321262;0.95622784;11.228.585;110.49;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
140;20;-0.24507035;0.20653078;0.6956038;0.77069545;74.43;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
141;0;-0.14869742;0.20783937;0.59026355;0.6596329;62.86;-0.14765040769782167;0.20184040099832654;0.594181271193442;0.6446639228354204;61.29;;;;;
141;1;-0.0015765139;0.22296378;0.75670445;0.8477541;82.38;-0.0022808237154998984;0.21419095755448592;0.7540256219970267;0.78386070642872;75.79;;;;;
141;2;-0.070953615;0.22446181;0.807306;0.9018771;87.94;-0.06740085178843558;0.21322651005621654;0.8048958183827772;0.8353835633184562;81.11;;;;;
141;3;0.2809255;0.2262428;0.73263377;0.890475;86.77;0.2701551132473836;0.21583121592360702;0.7274152023334691;0.8054190062114323;78.02;;;;;
141;4;0.4414946;0.2306943;0.81769764;0.9789694;95.83;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
141;5;0.21462587;0.22314826;0.67711604;0.7815676;75.55;0.217173988459811;0.21780041786679033;0.6881989349968358;0.7538032484788518;72.68;;;;;
141;6;0.08847873;0.2491214;10.830.868;1.112.297;109.42;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
141;7;0.30845624;0.25241274;1.060.661;11.290.718;111.12;0.2786851358582394;0.23821968442706343;10.096.791.208.638.500;10.741.815.256.767.600;105.54;;;;;
141;8;-0.2134845;0.20674692;0.48817408;0.587431;55.23;-0.21140693485587972;0.20049852804232723;0.49641164024856055;0.5756014840378405;53.97;;;;;
141;9;-0.072607495;0.24831778;10.772.712;11.091.777;109.1;-0.06819928626331546;0.22184852792927867;10.191.310.124.747.900;10.452.253.023.052.500;102.59;;;;;
141;10;0.13578054;0.24318056;0.9977433;10.387.665;101.93;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;10.488.265.463.931.400;102.96;;;;;
141;11;0.33155075;0.25170854;10.938.762;12.643.872;124.85;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;11.615.072.083.215.900;114.42;;;;;
141;12;0.7597112;0.4112704;18.819.659;1.852.971;184.21;0.4147923750557977;0.23494545312750648;10.115.694.991.860.400;11.182.687.208.507.700;110.02;;;;;
141;13;0.23021516;0.2309865;0.83255553;0.90918744;88.69;0.23121096794808327;0.22445291029052802;0.8352885128422392;0.895290187773538;87.27;;;;;
141;14;0.34051737;0.22328025;0.6450234;0.7971035;77.16;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
141;15;0.4585886;0.25064513;0.95874774;14.091.066;139.48;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
141;16;0.15960845;0.23057903;0.776613;0.88224524;85.93;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
141;17;-0.017937556;0.209829;0.57994664;0.62519246;59.23;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
141;18;-0.2607384;0.207335;0.61656964;0.7218476;69.36;-0.257146695015122;0.19795044689736024;0.6215533855604781;0.701168605462165;67.2;;;;;
141;19;-0.20497924;0.23245005;0.9584982;11.069.671;108.87;-0.2025919325979145;0.22344798052950937;0.9582784095887932;10.046.243.086.052.100;98.45;;;;;
